DataType,Ask,Bid,LastPrice,StockPrice,Strike,Volatility,Volume,time_to_maturity,ImpliedVolatility
put,0.03,0.01,0.01,78.49,55,0.200107828,4,0.128767123,0.519536055
put,0.04,0,0.04,80.7,60,0.11784338,1,0.095890411,0.451177363
put,0.05,0,0.04,80.7,62.5,0.11784338,25,0.095890411,0.410162148
put,0.1,0.04,0.07,79.95,65,0.12315622,3,0.115068493,0.398443516
put,0.1,0.06,0.1,80.84,67.5,0.120088061,30,0.098630137,0.340826904
put,0.14,0.1,0.12,81.45,70,0.116803111,39,0.093150685,0.3037179
put,0.22,0.17,0.19,81.45,72.5,0.116803111,6,0.093150685,0.272468213
put,0.34,0.31,0.34,81.45,75,0.116803111,108,0.093150685,0.236824038
put,0.67,0.61,0.65,81.45,77.5,0.116803111,27,0.093150685,0.217537122
put,1.32,1.24,1.28,81.45,80,0.116803111,302,0.093150685,0.202400554
put,2.52,2.32,2.96,80.84,82.5,0.120088061,19,0.098630137,0.198494343
put,5.4,5.1,5.2,80.31,85,0.118966891,1,0.112328767,0.333624828
put,9.55,9.2,10.97,78.49,87.5,0.200107828,4,0.128767123,0.57934991
put,11.95,11.6,14.1,78.49,90,0.200107828,7,0.128767123,0.647708601
put,33.2,31.8,33.75,72.86,105,0.2228751,12,0.649315068,1.669313177
put,0.13,0.02,0.12,81.45,65,0.11635,100,0.109589041,0.378912461
put,0.24,0.13,0.21,81.45,70,0.11635,1,0.109589041,0.310065493
put,0.47,0.25,0.62,81.45,74.5,0.11635,12,0.109589041,0.251472329
put,0.53,0.37,0.5,81.45,75,0.11635,1,0.112328767,0.248054395
put,0.65,0.56,0.82,81.45,76,0.11635,1,0.109589041,0.238533005
put,1.22,1.06,1.12,80.17,77,0.114988487,1,0.123287671,0.27954822
put,0.89,0.75,1.18,81.45,77.5,0.11635,1,0.109589041,0.224617129
put,1.14,0.99,1.61,80.84,78.5,0.115638923,1,0.117808219,0.219978503
put,1.3,1.11,1.56,81.45,79,0.11635,10,0.109589041,0.219246089
put,1.42,1.29,1.76,81.45,79.5,0.11635,2,0.109589041,0.212898496
put,1.66,1.49,1.6,81.45,80,0.11635,19,0.112328767,0.217048845
put,1.85,1.66,1.9,81.45,80.5,0.11635,4,0.109589041,0.214607463
put,2.01,1.9,1.9,81.45,81,0.11635,24,0.109589041,0.207771594
put,0.07,0,0.12,78.49,42.5,0.155982749,17,0.378082192,0.494145684
put,0.07,0.02,0.15,78.49,45,0.155982749,20,0.378082192,0.455083574
put,0.09,0,0.05,78.97,47.5,0.155460247,5,0.37260274,0.431646309
put,0.13,0.07,0.11,78.49,50,0.155982749,20,0.378082192,0.41797457
put,0.16,0.1,0.13,81.45,55,0.154287318,10,0.342465753,0.357428301
put,0.26,0.19,0.23,81.45,60,0.154287318,15,0.342465753,0.316413086
put,0.41,0.36,0.37,81.45,65,0.154287318,25,0.342465753,0.273444766
put,0.54,0.49,0.5,81.45,67.5,0.154287318,6,0.342465753,0.254890264
put,0.71,0.69,0.81,80.7,70,0.152996046,1449,0.345205479,0.236091624
put,1.01,0.97,1,81.45,72.5,0.154287318,23,0.342465753,0.223030231
put,1.47,1.4,1.42,81.45,75,0.154287318,23,0.342465753,0.213020565
put,2.12,2.03,2.1,81.45,77.5,0.154287318,28,0.342465753,0.204231591
put,3.05,2.89,3,81.45,80,0.154287318,41,0.342465753,0.198860551
put,4.25,4.05,4.3,81.45,82.5,0.154287318,50,0.342465753,0.194343994
put,5.75,5.6,5.75,81.45,85,0.154287318,7,0.342465753,0.191780543
put,10,9.65,11.25,78.49,87.5,0.155982749,14,0.378082192,0.33338069
put,11,10.35,11.65,78.97,90,0.155460247,2,0.37260274,0.288703402
put,0.06,0.01,0.03,80.7,27.5,0.150444617,3,0.594520548,0.556645059
put,0.06,0,0.03,78.49,30,0.189853437,2,0.62739726,0.503911211
put,0.08,0.01,0.05,78.49,32.5,0.189853437,1,0.62739726,0.525395371
put,0.1,0.02,0.05,78.49,35,0.189853437,205,0.62739726,0.500981553
put,0.13,0.03,0.14,78.49,37.5,0.189853437,1,0.62739726,0.481450498
put,0.16,0.08,0.1,78.49,40,0.189853437,3,0.62739726,0.458989785
put,0.19,0.09,0.16,78.85,42.5,0.155627003,5,0.619178082,0.43555252
put,0.18,0.15,0.17,80.17,45,0.157259164,3,0.602739726,0.397466963
put,0.21,0.14,0.2,80.59,47.5,0.154893507,2,0.6,0.37500625
put,0.26,0.2,0.25,80.84,50,0.154912112,5,0.597260274,0.356940024
put,0.31,0.26,0.3,80.84,52.5,0.154912112,4,0.597260274,0.33740897
put,0.38,0.32,0.36,80.84,55,0.154912112,13,0.597260274,0.319831021
put,0.49,0.42,0.48,81.45,57.5,0.147328516,10,0.591780822,0.30640342
put,0.61,0.52,0.56,81.45,60,0.147328516,1,0.591780822,0.291022715
put,0.71,0.65,0.75,80.7,62.5,0.150444617,2,0.594520548,0.270759246
put,0.9,0.84,0.89,81.45,65,0.147328516,2,0.591780822,0.257087507
put,1.16,1.1,1.14,81.45,67.5,0.147328516,22,0.591780822,0.245002667
put,1.48,1.43,1.45,81.45,70,0.147328516,12,0.591780822,0.23255162
put,1.95,1.87,1.89,81.45,72.5,0.147328516,10,0.591780822,0.223640576
put,2.52,2.45,2.86,80.84,75,0.154912112,50,0.597260274,0.213814014
put,3.35,3.2,3.25,81.45,77.5,0.147328516,5,0.591780822,0.209236423
put,4.3,4.15,4.21,81.45,80,0.147328516,2,0.591780822,0.202278485
put,5.5,5.35,5.45,81.45,82.5,0.147328516,3,0.591780822,0.197822963
put,6.9,6.75,6.86,81.45,85,0.147328516,5,0.591780822,0.19348951
put,8.6,8.45,8.9,80.7,87.5,0.150444617,2,0.594520548,0.193855718
put,10.45,10.3,11.05,80.7,90,0.150444617,13,0.594520548,0.19361158
put,15.9,15.35,15.6,80.31,95,0.15674957,12,0.610958904,0.267097173
put,22.05,21.65,21.4,78.49,100,0.189853437,1,0.62739726,0.370001417
put,27,26.55,51.8,78.49,105,0.189853437,0,0.62739726,0.41126077
put,48.4,44,46.2,63.37,110,0.235284317,6,1.304109589,1.051457379
put,37.2,36.2,36.5,78.49,115,0.189853437,10,0.62739726,0.497929825
put,0.64,0.33,0.52,80.17,45,0.198233305,1,1.005479452,0.390386956
put,0.72,0.54,0.7,78.49,50,0.197520931,3,1.030136986,0.340582766
put,1.03,0.79,0.95,80.17,55,0.198233305,13,1.005479452,0.313483428
put,1.46,1.16,1.27,80.31,60,0.197686441,21,1.01369863,0.287970988
put,2.08,1.87,2.03,80.31,65,0.197686441,25,1.01369863,0.264960964
put,2.53,2.31,2.47,80.31,67.5,0.197686441,1,1.010958904,0.256355093
put,3.1,2.86,3.28,78.85,70,0.197693231,5,1.021917808,0.249519224
put,3.35,3.2,3.28,81.45,72.5,0.193128618,4,0.994520548,0.227241614
put,4.2,3.85,4.3,80.59,75,0.19715098,2,1.002739726,0.224434025
put,6.05,5.85,6.05,78.49,77.5,0.197520931,1,1.030136986,0.2500075
put,6.6,6.35,6.45,80.17,80,0.198233305,25,1.005479452,0.228279202
put,7.95,7.55,8.28,80.31,82.5,0.197686441,1,1.010958904,0.228279202
put,32.35,31.4,33.1,78.49,110,0.197520931,8,1.030136986,0.361273477
put,0.39,0.28,0.3,80.84,32.5,0.218746225,11,1.594520548,0.410162148
put,0.48,0.28,0.35,78.49,35,0.222257174,3,1.624657534,0.395513857
put,0,0,0.5,80.63,37.5,0.230941047,2,1.731506849,0.12500875
put,0.69,0.5,0.54,78.49,40,0.222257174,20,1.624657534,0.366461414
put,1.04,0.6,0.75,78.49,42.5,0.222257174,4,1.624657534,0.374151766
put,1.06,0.71,0.96,81.45,45,0.218871113,1,1.589041096,0.34815105
put,1.32,0.92,1.17,78.49,47.5,0.222257174,15,1.624657534,0.34143725
put,1.48,1.16,1.31,81.45,50,0.218871113,1,1.589041096,0.325812406
put,1.5,1.23,1.32,81.45,52.5,0.218871113,20,1.589041096,0.301398588
put,1.9,1.53,1.81,80.17,55,0.218911562,5,1.6,0.298468929
put,2.32,1.93,2.27,78.49,57.5,0.222257174,11,1.624657534,0.293342028
put,2.43,1.88,2.4,80.59,60,0.218735638,10,1.597260274,0.272590282
put,3.2,2.72,2.92,78.49,62.5,0.222257174,1,1.624657534,0.277656149
put,3.3,3.05,3.3,80.84,65,0.218746225,30,1.594520548,0.255073367
put,4.45,4.1,4.1,78.49,67.5,0.222257174,1,1.624657534,0.266730966
put,4.45,4.15,4.35,81.45,70,0.218871113,1,1.589041096,0.239204385
put,5.55,5.25,5.49,79.95,72.5,0.218199137,5,1.610958904,0.243110596
put,6.1,5.75,5.95,81.45,75,0.218871113,2,1.589041096,0.228950582
put,7.45,7.15,7.5,79.81,77.5,0.217987978,70,1.61369863,0.233711276
put,9.5,8.85,9.59,80.84,82.5,0.218746225,2,1.594520548,0.218513674
put,12.5,11.75,11.15,78.49,85,0.222257174,29,1.624657534,0.255561644
put,12.2,11.65,12.5,81.45,87.5,0.218871113,1,1.58630137,0.209358492
put,15.7,14.95,17,78.49,90,0.222257174,3,1.624657534,0.254463022
put,17.55,16.65,17.35,80.59,95,0.218735638,1,1.597260274,0.209694182
put,25.8,21.55,23,79.6,100,0.223068751,1,1.920547945,0.326178613
put,32.9,31.6,32,78.49,110,0.222257174,5,1.624657534,0.302192037
put,40.85,39.5,40.38,80.31,120,0.218128747,110,1.608219178,0.277839253
put,0.3,0.1,0.54,177.18,125,0.341911982,8,0.109589041,0.581058877
put,0.4,0.2,0.38,177.18,130,0.341911982,1,0.112328767,0.559574717
put,0.55,0.35,0.45,177.18,135,0.341911982,1,0.109589041,0.539067109
put,0.7,0.5,0.64,183.06,140,0.358712004,43,0.104109589,0.506840869
put,0.95,0.6,0.95,178.32,145,0.230544301,1,0.084931507,0.495610513
put,1.75,1.3,1.45,178.76,150,0.356880732,3,0.095890411,0.512700186
put,2.4,1.65,2.05,176.11,155,0.236353238,3,0.082191781,0.490727749
put,3.3,2.9,2.82,176.11,160,0.236353238,3,0.082191781,0.471440833
put,3.9,3.3,4,178.32,165,0.230544301,4,0.084931507,0.418951123
put,6.2,5.7,5.9,176.11,170,0.236353238,11,0.082191781,0.443975287
put,7.3,6.6,7.62,178.32,175,0.230544301,1,0.084931507,0.384466605
put,9.7,9,10.05,178.32,180,0.230544301,3,0.084931507,0.367193828
put,12.5,11.8,12.96,178.32,185,0.230544301,2,0.084931507,0.343146217
put,17.8,16.5,15.18,178.76,190,0.356880732,1,0.095890411,0.434820105
put,28.7,27.9,28.39,183.06,210,0.358712004,1,0.104109589,1.00E-05
put,0.2,0,0.3,167.75,100,0.44422872,10,0.205479452,0.598636826
put,0.25,0.05,0.15,176.49,105,0.298064498,5,0.167123288,0.58203543
put,0.45,0.25,0.65,167.75,115,0.44422872,1,0.205479452,0.557621611
put,1.1,0.8,1.2,167.75,130,0.44422872,3,0.205479452,0.510502942
put,0.9,0.7,0.8,177.18,135,0.466123321,10,0.18630137,0.453130469
put,2.05,1.7,2.24,167.75,140,0.44422872,4,0.205479452,0.504765695
put,1.8,1.55,1.67,176.11,145,0.308473011,2,0.15890411,0.429937341
put,2.45,2.05,2.1,180.62,150,0.297723689,1,0.175342466,0.41663181
put,3.2,2.5,2.58,179.25,155,0.297662758,11,0.178082192,0.398931792
put,4.2,3.9,3.77,176.11,160,0.308473011,5,0.15890411,0.383429017
put,5.6,5.2,5.42,176.11,165,0.308473011,2,0.15890411,0.37366349
put,7.7,6.6,6.05,179.25,170,0.297662758,1,0.178082192,0.377752805
put,13.9,13,9.6,167.75,175,0.44422872,2,0.205479452,0.51410398
put,12.1,11,10.27,178.76,180,0.297997528,1,0.17260274,0.351752088
put,15,13.9,15.4,176.49,185,0.298064498,5,0.169863014,0.343268286
put,14.5,13.6,14.71,183.06,190,0.296152828,5,0.180821918,0.154793608
put,21.5,20.5,23.9,173.01,195,0.457218643,12,0.194520548,0.30640342
put,25.5,23.9,28.2,173.01,200,0.457218643,11,0.194520548,0.295173064
put,42.9,41.1,32.29,167.75,210,0.44422872,4,0.205479452,0.67602863
put,53.2,51.2,46.7,167.75,220,0.44422872,6,0.205479452,0.767397346
put,48.1,46.5,47.5,183.06,230,0.296152828,1,0.180821918,1.00E-05
put,73.9,69.9,38.64,167.75,240,0.44422872,2,0.205479452,0.899659207
put,93,89.8,50.9,167.75,260,0.44422872,10,0.205479452,1.000371209
put,0.8,0.45,0.75,167.75,100,0.422987151,10,0.454794521,0.519291917
put,1.05,0.75,1.1,167.75,105,0.422987151,1,0.454794521,0.508183629
put,1.2,0.95,1.2,167.75,110,0.422987151,1,0.454794521,0.483403604
put,1.25,0.9,1.1,172.13,115,0.421505755,1,0.446575342,0.449468396
put,1.55,1.05,1.35,178.32,120,0.35470471,1,0.410958904,0.434575967
put,1.95,1.35,1.65,178.32,125,0.35470471,1,0.410958904,0.422246989
put,2.35,1.8,2.39,173.23,130,0.420499393,1,0.44109589,0.40588973
put,3.8,3.5,4.5,167.75,135,0.422987151,3,0.454794521,0.431463205
put,4.8,4.4,4.44,167.75,140,0.422987151,2,0.454794521,0.427068718
put,6,5.4,5.8,167.75,145,0.422987151,140,0.454794521,0.423528714
put,7.3,6.8,8.5,167.75,150,0.422987151,10,0.454794521,0.417364225
put,9,8.3,10,167.75,155,0.422987151,2,0.454794521,0.416936983
put,8.2,7.2,9.2,173.01,160,0.419756505,1,0.443835616,0.34747967
put,13.3,12.3,12.7,167.75,165,0.422987151,2,0.454794521,0.421514574
put,15.6,14.6,13.63,167.75,170,0.422987151,1,0.454794521,0.419256296
put,18.2,17.3,16,167.75,175,0.422987151,2,0.454794521,0.418951123
put,21.7,20.4,22,167.75,180,0.422987151,1,0.454794521,0.433996139
put,24.6,23.6,14.1,167.75,185,0.422987151,1,0.454794521,0.43118855
put,28.4,27.2,28.7,167.75,190,0.422987151,10,0.454794521,0.444372011
put,32.2,30.8,33,167.75,195,0.422987151,14,0.454794521,0.453984952
put,36.3,34.9,22.76,167.75,200,0.422987151,3,0.454794521,0.467290483
put,44.8,43.1,38.47,167.75,210,0.422987151,3,0.454794521,0.492986027
put,93.4,89.9,83.6,167.75,260,0.422987151,2,0.454794521,0.634982898
put,8.3,7.4,7.75,176.11,150,0.384349768,4,0.654794521,0.351965709
put,9.8,9.1,9.15,176.11,155,0.384349768,4,0.654794521,0.345770703
put,0.3,0,0.05,82.88,60,0.185538511,30,0.128767123,0.533207793
put,1.2,0.2,1.2,82.88,75,0.185538511,170,0.128767123,0.341803457
put,0.85,0.2,0.88,82.88,70,0.203455594,20,0.205479452,0.335700002
put,2.05,0.75,4,82.88,75,0.203455594,1,0.205479452,0.331183446
put,2.55,1.75,3.5,82.88,80,0.203455594,33,0.205479452,0.207893663
put,4.8,4,9.1,82.88,85,0.203455594,4,0.205479452,0.102059761
put,2.15,1.05,2.2,82.88,70,0.217900644,3,0.454794521,0.308112388
put,2.55,1.9,3.5,82.88,75,0.217900644,9,0.454794521,0.23792266
put,3.8,3.1,3.2,83.77,80,0.217732796,1,0.430136986,0.192451923
put,6.6,5.3,8.76,82.88,85,0.217900644,2,0.454794521,0.18006191
put,0.75,0,0.85,25.4,22.5,0.313118725,48,0.128767123,0.650394121
put,2.6,1.3,2.5,25.4,22.5,0.418762321,4,0.531506849,0.578617495
put,0.05,0,0.07,49.96,27.5,0.273735525,10,0.128767123,0.796877031
put,0.05,0,0.05,49.96,30,0.273735525,6,0.128767123,0.683596914
put,0.05,0,0.05,49.96,32.5,0.273735525,308,0.128767123,0.578129219
put,0.05,0,0.2,49.96,35,0.273735525,14,0.128767123,0.531254688
put,0.05,0,0.06,48.17,37.5,0.284311122,5,0.084931507,0.429693203
put,0.15,0.05,0.11,47.89,40,0.274989274,1,0.093150685,0.413091807
put,0.25,0.1,0.25,48.17,42.5,0.284311122,58,0.084931507,0.346686221
put,0.55,0.4,0.45,48.17,45,0.284311122,103,0.084931507,0.305671006
put,1.25,1.1,1.2,48.17,47.5,0.284311122,13,0.084931507,0.276618562
put,2.65,2.4,3.1,48.17,50,0.284311122,44,0.084931507,0.270515107
put,3.1,2.9,2.85,50.43,52.5,0.289604896,10,0.104109589,1.00E-05
put,6,5.4,6.49,49.96,55,0.273735525,1,0.128767123,1.00E-05
put,8,7.7,9.3,49.96,57.5,0.273735525,21,0.128767123,1.00E-05
put,0.15,0,0.1,49.96,27.5,0.268531189,20,0.378082192,0.530278135
put,0.2,0.05,0.2,49.96,30,0.268531189,18,0.378082192,0.483403604
put,0.25,0.1,0.32,49.96,32.5,0.268531189,1,0.378082192,0.433599414
put,0.45,0.3,0.25,50.49,35,0.282511229,1,0.361643836,0.421392505
put,0.5,0.35,0.4,50.43,37.5,0.281665862,10,0.353424658,0.360357959
put,0.9,0.75,0.9,48.17,40,0.277724262,9,0.334246575,0.354742781
put,1.25,1.1,1.15,49.96,42.5,0.268531189,3,0.378082192,0.319831021
put,2.15,2,2.05,48.17,45,0.277724262,2,0.334246575,0.325934475
put,3.2,3,3.4,48.17,47.5,0.277724262,8,0.334246575,0.318732399
put,4.5,4.2,4.4,48.17,50,0.277724262,8,0.334246575,0.309333079
put,6.1,5.8,6.2,48.17,52.5,0.277724262,32,0.334246575,0.302619279
put,6.6,6.4,6.5,50.43,55,0.281665862,8,0.353424658,1.00E-05
put,0.25,0.1,0.25,49.77,25,0.289951172,1,0.597260274,0.507329146
put,0.3,0.15,0.5,49.96,27.5,0.282099246,50,0.62739726,0.459966338
put,0.4,0.25,1,49.96,30,0.282099246,1,0.62739726,0.425786992
put,0.55,0.4,0.43,50.43,32.5,0.291429263,125,0.602739726,0.396978687
put,0.7,0.55,0.67,50.49,35,0.290202775,60,0.610958904,0.362311064
put,1.3,1.2,1.35,47.89,37.5,0.279196278,4,0.591780822,0.377203494
put,1.55,1.2,1.55,49.25,40,0.286538396,20,0.616438356,0.336432417
put,3.6,3.3,3.55,47.89,45,0.279196278,5,0.591780822,0.354498643
put,9.5,8.2,8.84,52.11,55,0.301123983,5,0.917808219,0.345221392
put,10.2,9.5,10.1,49.96,57.5,0.282099246,10,0.62739726,0.241218525
put,11.8,11.4,13.1,49.96,60,0.282099246,1,0.62739726,1.00E-05
put,14.2,13.5,14.1,49.96,62.5,0.282099246,5,0.62739726,1.00E-05
put,16.2,15.7,17.81,49.96,65,0.282099246,5,0.62739726,1.00E-05
put,1,0.6,0.65,49.96,25,0.309746333,10,1.624657534,0.429693203
put,1.25,0.9,1.6,49.96,27.5,0.309746333,15,1.624657534,0.405523523
put,1.6,1.2,2,49.96,30,0.309746333,25,1.624657534,0.387457297
put,2.6,2.1,2.6,49.96,35,0.309746333,3,1.624657534,0.36023589
put,4,3.4,4,49.96,40,0.309746333,25,1.624657534,0.336920693
put,4.9,4.3,6.1,49.96,42.5,0.309746333,5,1.624657534,0.327643442
put,6.2,4.9,5.4,50.49,45,0.310586401,1,1.608219178,0.331061377
put,6.9,6.3,9.6,49.96,47.5,0.309746333,0,1.624657534,0.303107555
put,8.4,7.6,7.5,49.96,50,0.309746333,5,1.624657534,0.30438928
put,10.1,8.2,10,50.49,52.5,0.310586401,5,1.605479452,0.308722733
put,18.9,17.5,18.1,49.96,65,0.309746333,10,1.624657534,0.276496493
put,31.9,30.4,32.3,49.96,80,0.309746333,10,1.624657534,0.187508125
put,0.85,0.45,0.35,0.49,1,1.049060538,5,0.128767123,4.468754414
put,1.5,1,1.4,0.66,2,0.663418226,10,0.326027397,2.875002813
put,2.85,2.4,2.42,0.49,3,1.049060538,12,0.128767123,5.937502578
put,3.9,3.4,2.78,0.49,4,1.049060538,10,0.128767123,6.781251523
put,5.9,5.3,4.6,0.49,6,1.049060538,8,0.128767123,6.500001875
put,0.95,0.45,0.5,0.49,1,0.912428509,25,0.378082192,2.703128242
put,1.9,1.35,1.3,0.49,2,0.912428509,28,0.378082192,2.703128242
put,0.01,0,0.02,12.67,5,0.032724664,10,0.128767123,1.25000375
put,0.01,0,0.02,12.67,6,0.032724664,10,0.128767123,0.984375156
put,0.02,0,0.03,12.67,7,0.032724664,10,0.128767123,0.87500125
put,4.55,0,0.06,12.67,9,0.032724664,2,0.128767123,3.117189707
put,0.9,0,0.41,12.67,10,0.032724664,1,0.128767123,1.039067305
put,1.39,0,0.05,12.68,11,0.030390628,10,0.120547945,0.968750313
put,0.02,0.01,0.02,12.59,12,0.034475255,159,0.084931507,0.12500875
put,7.6,7.2,7.43,12.67,20,0.032724664,1,0.128767123,1.117191914
put,0.02,0,0.02,12.67,6,0.034528371,2,0.282191781,0.656253438
put,0.02,0,0.03,12.67,7,0.034528371,2,0.282191781,0.531254688
put,0.03,0,0.04,12.67,8,0.034528371,2,0.282191781,0.496098789
put,0.96,0.01,0.09,12.67,10,0.034528371,15,0.282191781,0.647464463
put,0.4,0,0.03,12.67,11,0.034528371,8,0.282191781,0.434575967
put,0.2,0.02,0.02,12.67,12,0.034528371,1,0.282191781,0.179695703
put,0.38,0,0.12,12.67,10,0.034913311,2,0.378082192,0.493169131
put,0.5,0.02,0.05,12.67,12,0.034913311,5,0.378082192,0.266608896
put,0.02,0,0.03,12.67,4,0.289120695,0,0.62739726,0.62500375
put,0.03,0,0.03,12.67,5,0.289120695,7,0.62739726,0.546879531
put,0.05,0,0.04,12.67,7,0.289120695,10,0.62739726,0.437505625
put,0.04,0,0.04,12.63,10,0.037485443,35,0.597260274,0.191414336
put,0.07,0.06,0.07,12.63,12,0.037485443,2,0.597260274,0.07129835
put,2.63,2.15,6.4,12.67,15,0.289120695,0,0.62739726,0.236824038
put,0.06,0.01,0.04,12.63,10,0.356769512,2,1.594520548,0.126961855
put,0.09,0.07,0.08,12.59,12,0.357177773,1,1.580821918,0.047861084
put,2.68,2.1,2.85,12.67,15,0.358936358,6,1.624657534,0.155770161
put,0.1,0,0.07,73.04,60,0.146289764,10,0.128767123,0.329108271
put,0.3,0.2,0.25,71.47,65,0.176796399,100,0.093150685,0.262214409
put,1.1,1,1.15,71.47,70,0.176796399,144,0.093150685,0.204841936
put,4.9,4.1,5.2,70.5,75,0.170137659,520,0.095890411,0.317389639
put,10.3,8.6,10.8,69.85,80,0.162534065,116,0.101369863,0.540531938
put,14.9,13.5,16.3,71.47,85,0.176796399,500,0.090410959,0.618900295
put,0.2,0,0.05,73.04,32.5,0.126017414,2,0.282191781,0.744143184
put,0.15,0,0.25,73.04,42.5,0.126017414,20,0.282191781,0.544926426
put,0.35,0,0.45,73.04,50,0.126017414,2,0.282191781,0.464360825
put,0.2,0,0.1,73.04,52.5,0.126017414,20,0.282191781,0.366217275
put,0.4,0,0.35,73.04,55,0.126017414,3,0.282191781,0.372564868
put,0.3,0.05,0.56,73.04,57.5,0.126017414,10,0.282191781,0.300299966
put,0.45,0.15,0.4,73.04,60,0.126017414,10,0.282191781,0.281257188
put,0.65,0.3,0.5,73.04,62.5,0.126017414,2,0.282191781,0.259284751
put,1.1,0.75,0.9,71.47,65,0.140937858,1,0.246575342,0.253303365
put,1.8,1.35,1.55,71.47,67.5,0.140937858,2,0.246575342,0.250495776
put,2.75,2.2,3.49,69.85,70,0.140858286,31,0.254794521,0.246711635
put,5.1,4.6,4.9,70.02,72.5,0.140899289,19,0.257534247,0.322394471
put,6,5.3,5.6,71.47,75,0.140937858,152,0.246575342,0.2768627
put,8.8,5.1,9.1,73.04,77.5,0.126017414,280,0.282191781,0.358038646
put,2.6,0.75,2.2,62.28,105,0.194778169,12,0.610958904,1.00E-05
put,5,2.35,3.3,62.62,110,0.18320877,6,0.589041096,1.00E-05
put,6.2,4.1,6.5,61.81,115,0.215086005,6,0.62739726,1.00E-05
put,9.9,5.5,7,62.28,120,0.194778169,5,0.608219178,1.00E-05
put,10.5,8.2,9.2,62.28,125,0.194778169,3,0.608219178,1.00E-05
put,0.3,0.05,0.37,73.04,50,0.130217526,5,0.531506849,0.31592481
put,0.7,0.3,0.1,73.03,55,0.129800815,1,0.526027397,0.303229624
put,1.05,0.6,0.95,69.85,60,0.134844711,3,0.504109589,0.257819922
put,2.8,1.2,1.8,70.12,65,0.135099256,1,0.515068493,0.28491926
put,3.9,3.2,4.03,70.5,70,0.134509084,50,0.498630137,0.232307482
put,0.1,0,0.2,100.13,75,0.287788912,6,0.128767123,0.441411836
put,0.1,0,0.11,97.1,80,0.257068357,5,0.084931507,0.344733115
put,0.2,0.1,0.2,97.1,85,0.257068357,5,0.084931507,0.289069609
put,0.65,0.5,0.95,97.1,90,0.257068357,22,0.084931507,0.265144067
put,1.85,1.65,2.75,97.1,95,0.257068357,3,0.084931507,0.24463646
put,4.5,4.1,5.3,97.1,100,0.257068357,1,0.084931507,0.24195094
put,15.2,14.7,15.15,100.13,115,0.287788912,1,0.128767123,1.00E-05
put,1.65,1.2,1.35,97.1,90,0.253113203,6,0.161643836,0.284430984
put,3.2,2.7,3.02,97.1,95,0.253113203,2,0.161643836,0.268317864
put,0.1,0,0.05,100.8,50,0.268438813,31,0.276712329,0.56055127
put,0.15,0,0.35,100.13,60,0.272459065,5,0.282191781,0.487309814
put,0.2,0.1,0.17,100.13,65,0.272459065,10,0.282191781,0.436040796
put,0.3,0.2,0.35,100.13,70,0.272459065,7,0.282191781,0.395025581
put,0.55,0.3,0.4,97.1,75,0.251557046,3,0.238356164,0.371588315
put,1,0.8,1,96.24,80,0.246470827,1,0.246575342,0.352057261
put,1.7,1.6,1.7,96.24,85,0.246470827,300,0.246575342,0.329962755
put,3.1,2.8,3,96.24,90,0.246470827,2,0.246575342,0.327521373
put,4.6,4.1,4.4,97.1,95,0.251557046,4,0.238356164,0.297248239
put,7.2,6.6,6.8,97.1,100,0.251557046,1,0.238356164,0.292121337
put,8.9,8.5,7.83,100.13,105,0.272459065,2,0.282191781,0.186043296
put,20.8,20.3,26.6,100.13,120,0.272459065,8,0.282191781,1.00E-05
put,0.45,0.3,0.4,98.03,60,0.24050819,5,0.506849315,0.415533188
put,0.7,0.5,0.57,96.24,65,0.24433733,10,0.495890411,0.393072476
put,1.05,0.85,0.94,96.24,70,0.24433733,10,0.495890411,0.370367625
put,1.35,1.1,1.55,100.13,75,0.317444948,2,0.531506849,0.333868966
put,2.2,1.95,2.22,98.03,80,0.24050819,2,0.506849315,0.325446199
put,3.7,3.4,3.5,97.39,85,0.243094569,3,0.498630137,0.331549653
put,4.4,4.1,4.63,100.13,90,0.317444948,1,0.531506849,0.284430984
put,6.2,5.8,7.4,100.13,95,0.317444948,10,0.531506849,0.268867175
put,9.4,8.9,9.32,98.03,100,0.24050819,2,0.506849315,0.28626202
put,1.05,0.85,1.2,100.13,70,0.318011662,14,0.62739726,0.338873799
put,1.55,1.4,1.4,100.95,75,0.320151499,12,0.619178082,0.319220675
put,2.3,2,2.75,100.13,80,0.318011662,8,0.62739726,0.302985486
put,3.7,3.4,3.9,97.1,85,0.314728022,1,0.583561644,0.303229624
put,4.9,4.6,4.4,99.57,90,0.321491455,1,0.608219178,0.278937875
put,7.3,6.9,6.9,98.03,95,0.318289841,1,0.602739726,0.283820638
put,15.1,14.7,14.3,99.57,110,0.321491455,1,0.608219178,0.215339878
